V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174
0.952487640026114,1,0.952169368350031,0.985389449107414,1,0.991769407360929,1,0.996923069629163,1,1,0.99848828333824,1,0.960590457346893,0.952072328025246,0.995471674846495,0.997561963052857,0.99696969000249,0.994816699638118,1,0.995498851868678,0.9829186295203,1,0.99617589421434,1,0.993280998940956,1,1,0.96583990149945,1,0.998497369549363,0.998469777221356,1,0.991732289547808,1,0.993158414535988,1,1,1,0.97191089017621,1,1,1,1,1,0.996865196048258,0.999286478681895,1,0.999225706426682,1,1,0.985846585998177,1,1,1,1,1,1,0.999264435354679,1,1,1,0.997623759017878,0.986897314486923,0.997696733985902,1,1,0.955462318782249,0.987059124007126,1,1,1,1,0.977252520465218,1,0.998448408685297,0.994082788288029,1,1,0.999199679743744,1,0.997019367438576,1,0.99922330085369,0.980696031338127,0.989449591819929,0.906505524451466,0.97000104215044,0.903189000968804,0.977377590937584,0.9913418283769,0.981137499144337,0.98477841143958,0.986078207047872,0.990521113087297,0.989978272517624,0.991866778075156,0.896650223485826,0.943729304408844,0.959571404076671,0,0.994393227739309,0.98593043544127,0.989172148041754,0.966142822083113,0.988023520059354,0.952803285774398,0.972038281277161,0.992691741279176,0.993350498841842,0.981451249102303,0.951661902861773,0.995545634871205,0.651558364144604,0.980307495388728,0.864364759104401,0.993893072658339,0.969087423704698,0.992619825334483,0.992289784738854,0.989965010475727,0.9929549024893,0.987115793795969,1,0.959289495814434,0.957684584460672,0.992031745523793,1,0.942545944314046,0.992406875711345,0.997781882666077,0.976328005472037,0.994666628638792,0.928985305927999,0.990610120690755,0.98965234537482,0.95524865872714,0.99250925782366,0.993063500088173,0.998460353205412,0.860395221855399,0.99383661308973,0.976092160357725,0.993874368087831,0.996965091635306,1,1,1,1,1,1,0.988321903915174,1,1,1,1,1,1,0.9916443655137,1,1,1,0.999263351649567,0.983593219426494,0.960289377543433,0.936417042175588,0.990102535247249,0.995451075731747,0.982770832552925,0.787400787401181,0.901028219231702,1,0.991440641417602,0.990423352118824,0.845549094392536
1,0.99924442754607,0.999229286976064,1,0.999246704224545,1,1,1,0.999253452676831,1,0.999225706426682,0.999254565680977,1,1,1,1,1,0.992575992351072,1,1,0.994793568195654,0.996354344408425,1,1,1,0.998506347187205,0.996951212416694,1,0.999195818124856,1,1,0.997696733985902,1,1,1,1,1,1,1,0.999214762344554,1,1,1,0.997734991429173,0.994738783488566,1,1,1,1,0.999267667422829,1,0.985610760609162,0.978231976089037,1,0.987076613891669,0.98448372822698,0.982480395697815,0.857957631905857,1,1,1,1,0.960964499203608,1,0.981276324898574,0.99440219512923,1,1,1,1,1,1,1,1,1,1,1,0.99845081239278,1,1,0.999243284038434,1,1,0.709171330926587,0.858955690387333,0.99549208824135,0.992586999338365,0.993670822491046,0.986516236923795,0.987513281810338,0.997689638807889,1,1,0.999264435354679,0.947084841484488,0.967357129768402,0.988925461438797,0.920848729404098,0.972387301980517,0.994393227739309,0,0.993179154954864,0.996204919895622,0.998547566408462,0.993939338116258,0.975342893301088,0.966143980274303,0.964031305470827,0.9913418283769,0.99924213706431,0.940915033846006,0.969364830681562,0.993116552981007,0.992043273203231,0.996250455487916,0.996140471898149,0.985029094991208,0.873742098099486,0.98543425438271,0.99617589421434,0.988876183450026,0.976393210443256,1,1,0.953389016762806,0.987604333141861,0.946436240078806,0.986393923832144,0.894092387622661,0.996283896474237,0.974218556796772,0.986692166176035,0.989839517601986,0.996779379718901,0.99848828333824,0.993031273984415,0.995597924334905,0.997063136095555,0.999240986607909,0.976836602964985,1,1,1,1,1,1,1,1,1,1,0.991031208965115,0.972704398136374,1,0.999226903633956,1,0.989172148041754,0.997788423389337,1,1,1,1,1,0.989817916568234,0.989807652409068,0.99338957132132,1,0.994507608523726,0.992082219041113,0.993199770002254,0.975466418407642,0.970011438180875,0.929396088749722,0.98615598053503,0.991554551265111
1,1,1,1,1,1,1,0.995610805441769,1,1,1,0.989449591819929,1,0.999251216667749,1,1,0.999287495456387,0.983858074284492,1,1,0.995498851868678,1,1,1,1,1,1,1,1,1,1,0.994674743431254,1,1,1,0.99924442754607,1,0.998551773316843,1,1,1,1,1,0.967028069956847,0.960945778593241,0.995610805441769,0.994498975950274,1,1,1,0.998479086572267,1,1,1,1,1,1,1,1,0.997807816143071,1,1,0.995381037662587,1,1,1,0.974244600894909,0.973017260858232,1,0.973699955352487,1,1,0.99496580765025,0.992020184392825,0.996322164811152,0.989978272517624,1,0.989433665780066,0.998549672913352,0.994847223714059,0.970494958830946,0.993587393786228,0.999276149018431,0.989788207982813,0.976362981443298,0.944632406537499,0.994847223714059,0.949062392290639,0.9640692036516,0.586301969977929,0.98757715747951,0.99930337852918,0.999261174631314,0.994980247968951,0.946237928977788,0.996216407167321,0.987056934442264,0.993179154954864,0.947167127450187,0.98593043544127,0.993179154954864,0,0.99383661308973,0.981623876122453,0.998462720074924,0.769653436433399,0.994854798642109,0.961711777741255,0.994973038179865,0.999277195424171,0.992156741649222,0.981089202394336,0.99242986842425,0.79555728417573,0.993578242535448,0.994914605613853,0.911827051270454,0.980054976725691,0.901893052815688,0.982501501578149,0.992441312640775,0.99924442754607,1,1,0.989803083914945,0.841413814943163,0.982659823565118,0.980856081025852,0.956206158769403,1,0.995680325377994,1,0.958706236059213,0.989353308855241,0.960217865186778,0.927802211693961,0.989637026034783,0.988742605685882,1,0.990437441253411,1,1,1,1,0.992553880022528,1,1,1,1,1,1,1,0.984847608531429,1,1,1,0.966345450349804,0.972289627449298,0.994421155912746,0.952991128182986,0.999261174631314,1,0.994980247968951,0.902292693339963,0.856176586974087,1,0.936173303691926,0.995610805441769,0.986054363104329,0.992667925536838,0.998549672913352,0.996462670202625,1,0.990221653043241
1,0.983220285482197,1,1,0.985545074390608,0.988605780747866,1,1,1,0.989271720300022,1,1,1,0.999212288180241,1,1,0.996073797167855,1,1,1,1,0.961080648260623,0.997785157856609,0.999240986607909,0.999283410871787,0.989401669015472,1,0.998501871817951,1,0.99924442754607,0.996187557603435,1,1,1,1,0.996941888863635,1,1,1,0.997608605584528,0.989871184165046,0.99498743710662,1,1,1,0.977954676269411,0.984590757748948,1,1,1,0.990895106347023,1,1,1,1,0.999262264746504,1,1,0.996889572558454,0.990895106347023,1,1,0.992998747042466,1,1,1,0.998532647778906,0.998485994589724,1,1,0.983456913138547,0.935913580516022,1,1,0.996955852906425,0.994698940319689,0.990922656337705,1,1,1,0.999258984707427,1,0.994567286153786,0.989134049129325,0.994533344442871,0.981451249102303,0.771886250190747,0.956535744194256,0.990908902214874,0.990630424030971,0.994575705827027,0.998465079678515,0.99851301032982,0.974269850531449,0.97060453879616,0.8649161098697,0.960942456458386,0.976168140546763,0.984300437887194,0.989172148041754,0.996204919895622,0.99383661308973,0,0.926488803434868,0.925587335444606,0.983637384336315,0.957494161516112,0.97417939172227,0.863855454486598,1,0.956432997730443,0.997814205036652,0.990697472229278,0.995667849666137,0.993596518992086,0.789437424208441,0.991057942653874,0.988059273321413,0.986035000957106,0.959102045371636,0.698183940696878,0.992277876713668,1,0.99472291830968,0.964541630659632,0.983738753675929,0.997664457691046,0.886051758814487,0.96553511822001,0.950857399145805,0.921830994487369,0.984250984251476,0.944939686201225,0.908360741602114,0.993911663346989,0.989172148041754,0.744567434590426,0.955258527151328,0.994698940319689,0.959587126537319,1,1,1,0.997014918713411,1,1,1,1,1,0.997888065224402,1,1,0.980994086419669,0.998476769869765,0.997758682277284,1,1,1,1,1,0.999266593227341,0.999250093632814,0.757936728959867,0.98477841143958,0.986997534818908,1,0.995109995145775,0.920056823935629,0.988843087090957,0.976614068361091,1,0.919802470841351,0.95521850710367,0.97635599452115
1,0.98273791497215,0.999264435354679,1,0.982083823491476,0.992652361890414,0.999270871211844,1,1,0.986236214354146,1,1,0.975900072948533,1,1,1,0.966716292389936,1,1,1,1,0.977791457673799,0.992384797448498,0.999272991543305,0.985652053977453,0.992313490948566,1,1,1,0.999291533740329,0.987206296164303,1,1,1,1,0.998632945362229,1,1,0.999284436402108,1,1,0.989621661266758,0.999288509337176,1,0.99923983265335,0.891132788679007,0.992695300302709,1,1,1,1,1,1,1,1,0.985379329904282,1,1,0.987921404042332,1,1,0.999277195424171,1,1,1,1,0.998576511733893,0.990049503712809,1,1,0.991928843003365,0.978399180940457,1,1,0.979649034203488,0.970739274884402,0.993158414535988,0.999291533740329,1,1,0.999274047091252,1,0.974001063418135,0.994358206036838,0.996332954279496,0.986927542439654,0.916330970368995,0.912069813681628,0.991137195940335,0.987188082978099,0.986236214354146,0.997222216856381,0.995286698034926,0.75386600499583,0.9914284133107,0.974040805348093,0.980922679075972,0.994832006747614,0.993779099812834,0.966142822083113,0.998547566408462,0.981623876122453,0.926488803434868,0,0.993984907833866,0.978697520794501,0.994869881879708,0.997791679306917,0.95020974038611,0.987658329316862,0.990270790187032,1,0.979735234270931,0.985036562622409,0.984160265694276,0.935804997930684,0.966681402775979,0.994126234063509,0.995717325074236,0.95995397176478,0.968708116757973,1,1,1,0.995680325377994,0.996447590904027,1,0.991304182722933,0.9929549024893,0.997054485501582,0.989817916568234,1,0.979975725672575,0.934577619485314,0.993340658443423,0.987969486889859,0.872222826881148,0.979066610896025,1,0.997798162466001,1,1,0.990323553562542,1,1,1,1,1,1,1,1,1,0.994117596022426,1,1,0.990841652801126,1,0.997839392506334,1,1,0.996946557757431,0.988505365257497,0.936257357841423,0.983858074284492,0.978522908343476,0.997823718856714,0.996250455487916,0.882474397332241,0.983965499963066,0.993623739447292,1,0.987782509317859,1,0.993930141190679
0.994575705827027,0.972513821254033,0.993984907833866,1,0.9831428011443,0.929813591060616,1,1,1,1,0.999252336344073,1,0.964901281354015,0.980877776341789,0.999240986607909,1,0.995539011213857,0.998545453775547,1,1,0.995157356527704,0.996227825107326,0.856289499712027,0.987479944478115,0.994252825969544,0.999228097144719,1,0.9791868147508,1,0.998519614288244,0.99196187183147,1,1,0.999235181532472,1,0.997700265257837,1,1,1,0.996164159242474,0.979195347932048,0.995241844535249,1,1,1,1,0.990697472229278,1,0.997019367438576,0.994824364510736,0.997010456688529,0.996067621417552,0.988657478109864,1,0.995498851868678,0.995457962895088,0.970796602366051,0.999236349640438,0.998499624061209,0.992383742899626,1,0.993846095403958,0.997762026288249,1,0.993379846313375,1,1,1,1,1,0.998431371583323,0.990895106347023,1,1,0.999248967224134,0.99924442754607,0.996079953550625,1,1,1,1,1,0.998433828326227,0.993240628502371,0.996073797167855,0.995584967399958,0.886820535812812,0.989839517601986,1,0.994682833567534,0.999246704224545,1,0.951797277608591,0.999266593227341,0.969268418969445,0.968967062600874,0.970097849702315,0.964590474039992,0.996889572558454,0.988023520059354,0.993939338116258,0.998462720074924,0.925587335444606,0.993984907833866,0,0.994793568195654,0.901288475963964,0.994642135191968,0.969178187116024,0.948604513571862,0.982582121707535,0.990521113087297,0.980367151207346,0.998549672913352,0.995818797018379,0.983114672693448,0.996210672237342,0.992553880022528,0.993330788876488,0.990117583444966,0.946295841179048,0.877581479824719,1,0.90327501002784,0.987096233585649,0.994252825969544,0.998421467050618,0.96661840714843,0.989222164150168,0.968730322865161,0.953820966476532,0.983434215971184,0.985044415242277,0.988681931368623,0.999238675184652,0.996865196048258,0.9777254914156,0.984506624807521,0.905460190195223,0.945568532002874,1,0.998421467050618,0.982581022341397,0.945495483011261,1,1,1,1,1,0.984574910863587,0.998474446098745,0.993020465304284,0.969917904124231,0.982167960584254,0.97644941162021,1,1,1,1,1,0.999225706426682,0.999254565680977,0.929104565760844,0.995498851868678,0.994869881879708,0.987987552039536,0.997646132475154,0.963966166019726,0.956414492869353,0.962645426420755,0.980239544814119,0.972858886937314,0.936102910899125,0.932469431817826
0.999245567602908,0.99924213706431,0.998526159847529,1,0.999257884869956,1,1,0.997076017132899,0.999274047091252,1,1,0.997734991429173,0.996574159167075,0.998431371583323,0.997721227573836,1,0.999257884869956,0.942809041582063,1,1,0.978217440587642,1,0.997762026288249,1,0.99923983265335,1,0.999271932921319,1,0.999285459001295,1,1,1,1,1,0.998549672913352,1,1,1,1,1,1,1,1,0.993220260811511,0.981664447195596,0.995464829235239,0.998465079678515,1,1,1,1,1,1,1,1,1,1,0.999271932921319,1,1,1,0.999240986607909,1,1,1,1,0.990536064687909,0.991031208965115,0.999280316567447,0.995359603731606,0.998523984435339,1,0.997028225226904,0.998549672913352,1,0.996951212416694,0.994245739324004,0.993179154954864,0.999222092453253,0.999240986607909,0.989606250868372,0.999255675371376,1,0.990206920359293,0.97995170468317,0.979195347932048,0.99502307610719,0.885458953698841,0.841406323823342,0.845752594098847,0.959350812946382,0.996187557603435,0.998495108251917,0.99502307610719,0.899438026795034,0.995686536326905,0.965443382521985,0.992976893195359,0.853874795964058,0.952803285774398,0.975342893301088,0.769653436433399,0.983637384336315,0.978697520794501,0.994793568195654,0,0.996432382491403,0.951266511268069,0.994839626448877,0.997820556798862,0.983920658032824,0.992486745563768,0.977985918332394,0.927876638449193,0.976136913159021,0.992641548295133,0.857849080264347,0.975793991088016,0.945363726218803,0.994038695017291,0.986897314486923,0.994600808983569,1,0.999268738476245,0.981364826696435,0.935796070580704,0.971314769244441,0.950814375160575,0.918323457366864,1,0.995525704626168,0.998490565177315,0.968196560700704,0.99365072945774,0.917831856410596,0.85485041426511,0.98899049023791,0.994038695017291,1,0.995623611384268,1,1,1,1,0.999271932921319,0.997067442366186,0.999283410871787,1,1,1,1,1,1,1,1,1,0.992475438613911,0.969411695898383,0.998504112849905,0.990534916239632,1,1,0.994211239353081,0.645703420579636,0.951405493884234,1,0.969080594889389,0.993680821392438,0.9712399737522,0.993408935871131,0.981422530844427,0.994847223714059,0.999264435354679,0.989196658229947
0.999238675184652,1,0.999254565680977,1,1,0.984665028012727,1,1,1,0.993301003861869,1,1,0.99502307610719,0.996233508273798,1,1,0.999304347741896,1,1,1,1,0.991150268438419,0.9831428011443,0.997785157856609,0.998560114443929,0.993874368087831,1,0.99645263160147,1,1,1,1,1,1,1,1,1,1,1,0.997741811193914,0.994690899159838,1,1,1,1,1,0.99692779611908,1,0.999260081289737,0.964622441113988,0.996227825107326,0.966395728904994,0.971950124812856,1,0.993485272670404,0.995030143179439,0.963736415617818,1,1,0.992575992351072,1,0.995584967399958,0.972038281277161,1,0.97818466461872,1,1,1,1,1,1,1,1,1,1,1,0.998541210018373,1,1,1,1,1,1,0.916485286536427,0.960949230408882,0.993360310200862,0.929149819099126,0.988077070018476,0.998528328856729,0.994869881879708,0.998530491491167,1,0.997768684463929,0.996294911306817,0.99286215001537,0.824032740371397,0.966535929198727,0.803280734760843,0.993084819079759,0.972038281277161,0.966143980274303,0.994854798642109,0.957494161516112,0.994869881879708,0.901288475963964,0.996432382491403,0,0.992684612817576,0.911704817229165,0.996199150062745,0.853176557594718,0.992277876713668,0.97460376942357,0.996422170998389,0.994907205889531,0.936599666298917,0.998490565177315,0.9721557000822,0.997755328258018,0.993127066322842,0.935121679111615,0.990918428734737,1,0.978614777598269,0.947986505229329,0.995085965347403,0.996899217341254,0.965752981812318,0.983690530006022,0.931684061587315,0.656682641532837,0.99426107169286,0.983986765467006,0.993147996954293,0.997798162466001,0.996244823387272,0.952462927752317,0.989935042160196,0.789040834390597,0.834097508948595,1,0.999256781762806,0.992790100629557,0.981677837532236,1,1,1,1,1,0.995753696316922,0.972237088766076,0.970467436038126,0.983192080250175,0.968389269755597,0.997814205036652,0.993893072658339,1,1,1,1,0.996965091635306,0.998519614288244,0.960027302555725,0.996204919895622,0.994002944418529,1,0.999238675184652,0.971739218326468,0.945742117330443,0.775922547870395,0.998499624061209,0.803331034532537,0.955860379317085,0.948991462196387
1,0.999225706426682,1,1,1,0.999255675371376,1,1,1,1,1,1,1,1,1,1,1,0.997728130348015,1,1,1,0.994633920638959,1,1,1,0.994428926011753,1,1,1,1,1,0.99923983265335,1,1,1,1,1,0.998416467731765,1,0.991489206929469,0.999252336344073,1,1,0.997619988692263,1,1,1,1,1,1,0.996140471898149,0.999211045242072,1,1,1,1,0.999203504453473,0.999263351649567,1,0.997768684463929,1,1,0.999234009845468,1,1,0.936111117253186,1,1,1,0.999229286976064,1,1,1,0.988465588770538,1,1,1,0.999256781762806,1,0.985545074390608,1,0.995359603731606,1,0.961341456653358,0.87579659006584,0.994117596022426,0.990990807358503,0.987987552039536,0.962445103907066,0.939990473117807,0.995478499822584,0.999274047091252,1,0.999299474519981,0.841244499353373,0.989118283298301,0.967955028364922,0.991160935469109,0.927632237149033,0.992691741279176,0.964031305470827,0.961711777741255,0.97417939172227,0.997791679306917,0.994642135191968,0.951266511268069,0.992684612817576,0,0.980434527590296,1,0.970874959668431,0.918532840820708,0.996199150062745,0.982454778249028,0.989758325522105,0.981593518655386,0.974140107453209,0.771657012833127,0.772464658852049,0.996974274456213,0.967125240226886,0.971609080725816,1,1,0.932754298322852,0.895582462325064,0.907085615766085,0.936119521574409,0.763938011996807,0.995388138372298,0.993930141190679,0.980781652598175,0.978459012720421,0.994338814197331,0.903803333207108,0.817121530564516,0.976341556831305,0.994785811766895,0.998465079678515,0.956138684204312,1,1,1,1,1,1,1,1,1,0.998481396238455,0.999222092453253,0.999243284038434,0.99924213706431,0.999257884869956,1,1,0.997751964185452,1,0.990624793027045,0.994816699638118,1,1,0.988337793572065,0.943805716643648,0.98675438206593,1,0.950950166988625,0.993874368087831,0.988725682551193,0.977355554850442,0.966247893896034,0.986115511799952,0.993042049238722,0.989222164150168
1,0.983593219426494,1,1,0.985590024660145,0.997028225226904,1,1,1,0.965061284884069,1,1,1,1,1,1,0.990162454724975,1,1,1,1,0.951453182187509,0.998526159847529,1,1,0.948761841189122,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998448408685297,1,0.990147542976674,1,1,1,0.979257004838325,0.999215993607427,1,1,0.996370223957142,0.996283896474237,0.997005981304201,0.998483698900336,1,0.99851521818626,0.956095894528476,0.998545453775547,1,1,1,1,1,0.991189255566704,1,0.997703785718335,0.997798162466001,1,1,1,1,0.99849284013819,0.988521857939113,1,1,1,0.999287495456387,1,1,1,1,1,1,1,0.967132269953912,0.983519470970004,0.992575992351072,0.78188715153179,0.990867388613725,0.997745205699078,0.993399267798783,0.997010456688529,1,0.999245567602908,0.988876183450026,0.976767154481596,0.671485559891542,0.964274111134126,0.95913480649973,0.990740541351013,0.993350498841842,0.9913418283769,0.994973038179865,0.863855454486598,0.95020974038611,0.969178187116024,0.994839626448877,0.911704817229165,0.980434527590296,0,1,0.916941722741979,0.997187054905904,0.993798389799075,0.996193362658812,0.993108119120842,0.572125272407475,0.997093017105487,0.943242218283799,0.996122513509008,0.985366942936699,0.870626709663739,0.995584967399958,1,0.996955852906425,0.917486716001893,0.993456854493002,0.977525219907679,0.972372408158148,0.970238587155932,0.89736885606534,0.832118976520002,0.99692779611908,0.988605780747866,0.978161540850999,0.997155044021832,0.993589677525056,0.765346858589939,0.989149769340847,0.973570257454336,0.940887411868727,1,1,1,0.999260081289737,1,1,1,1,1,0.997771998717308,0.99840890909563,0.997146927138621,0.997807816143071,0.981089202394336,1,0.975014420644352,1,1,1,1,1,1,0.791830566386251,0.994762403192828,0.990087441149979,1,0.997050141065987,0.905265206784324,0.989288137898616,0.91407657037315,1,0.830210151367991,0.984552215828816,0.980316015504629
0.993220260811511,0.981367343026181,0.993779099812834,0.993966762428216,0.981733622209902,1,0.973981767480113,1,0.997836275863628,1,0.996158264706747,0.996239174341429,0.977606406338607,1,1,0.99922330085369,0.987206296164303,0.994706957157937,0.997714282725439,1,0.996983401875105,1,0.994869881879708,0.978611389052722,1,1,1,1,0.998519614288244,0.90932154469241,0.994219604754597,0.99924442754607,0.995545634871205,1,0.995512318416705,0.999258984707427,0.996364946167143,0.991915793007995,0.973679592089691,1,0.984011151166152,0.958936056064976,0.991694835428995,1,1,1,1,0.960829210153572,0.956160007626217,1,1,0.998476769869765,1,0.909625942263472,0.999234009845468,0.988430000066102,1,1,0.970097849702315,0.999218444585567,0.952210869166384,0.924666141827176,1,0.996164159242474,1,1,1,1,0.984274572402517,1,1,1,1,1,0.995597924334905,1,1,0.997751964185452,1,1,0.999222092453253,1,0.997122296192006,1,0.999236349640438,0.999230473144979,1,0.996918328573687,0.998504112849905,0.999279279185653,1,1,0.770962888439524,0.995525704626168,0.998453208664186,1,0.999276149018431,0.997791679306917,0.999202233618531,0.981451249102303,0.99924213706431,0.999277195424171,1,0.987658329316862,0.948604513571862,0.997820556798862,0.996199150062745,1,1,0,0.999277195424171,1,0.946729262406257,0.997032634407758,0.993360310200862,1,0.986695637944309,0.999258984707427,0.999220880286859,0.996992474391855,0.998375303557358,0.977577358757219,0.945447751028718,0.986812609687146,0.999231655668348,0.999271932921319,1,1,0.999219664336878,1,0.999246704224545,1,0.99840890909563,0.996894402438093,0.997738406452735,0.995388138372298,1,0.997724684196269,0.993320890011151,1,0.997005981304201,0.990990807358503,0.986957631235333,1,0.998508574859803,1,0.999243284038434,0.930606634477732,0.996987944965241,1,1,1,1,1,0.985253363893356,1,1,1,1,1,0.997781882666077,0.99256495262788,0.998580552868609,0.990668536195034,0.997122296192006,0.709776125450985,0.998431371583323,0.996086090656827,0.989038762849366,1,0.982942760585903,0.998602375277875,0.99708878567138,0.995381037662587
0.99401192220845,0.998495108251917,0.990931099746317,0.99930337852918,0.99931670644567,0.999306278098956,1,1,1,0.985162382045989,1,1,0.999308197772612,0.978817568464793,0.997888065224402,1,1,1,1,1,0.999284436402108,0.990684139468281,0.998576511733893,1,1,0.994020873158214,1,0.989243143593592,1,1,1,1,0.999298491670942,1,0.992167910749268,1,1,1,0.997801389791568,0.997896948250535,0.997823718856714,1,1,0.999322263561592,1,1,0.998551773316843,1,1,0.982160537323184,0.979997979387693,0.991950106899162,0.992695300302709,1,0.997775303139718,0.999278238808891,0.993456854493002,0.994550368147641,1,0.996477622024448,1,1,0.860084532538366,1,0.994219604754597,1,0.979276065492749,0.998530491491167,0.997067442366186,1,1,0.99929651767586,0.995037190209989,1,1,1,0.997801389791568,1,1,1,1,1,1,0.863321342842394,0.95993826962023,0.960530607330681,0.968428163233925,0.972331079732397,0.986715277130727,0.984473298302208,0.992790100629557,0.992405827268889,0.999270871211844,0.996634120373406,0.94955887119309,0.893212761124138,0.932264794497155,0.828820620024648,0.965686967732346,0.951661902861773,0.940915033846006,0.992156741649222,0.956432997730443,0.990270790187032,0.982582121707535,0.983920658032824,0.853176557594718,0.970874959668431,0.916941722741979,0.999277195424171,0,0.998612074279085,0.973490168988925,0.990968901511093,0.975495051112061,0.901733945472027,0.989728267655128,0.944299649693194,0.985969686608172,0.992619825334483,0.916096631555909,0.990006887028386,1,0.977703059058703,0.682920598337583,0.985142435375478,0.977269757935485,0.788749920305295,0.922687027843868,0.982034465482072,0.913795221956234,0.99496580765025,0.886647944966464,0.99356906512808,0.990789743557098,0.985051475556252,0.959078319861674,0.991596489670249,0.954368227389351,0.849926873682516,0.997241374054808,0.995789454983061,1,0.997218353443439,1,1,1,1,1,0.997171140018541,0.956911946509594,0.989832706131277,0.997948715788673,0.992167910749268,1,0.999277195424171,0.999272991543305,0.99849284013819,1,1,1,0.999281350967186,0.977302007869755,0.976008500266567,0.964135888269762,1,0.996098307400545,0.986052315536589,0.98077428322746,0.796732457413185,0.997126430841034,0.877184387439564,0.981803938496741,0.911539242209277
1,1,0.994921983865941,1,1,0.999289520336597,1,0.971657165392621,1,0.998501871817951,0.998526159847529,0.987438440645188,1,1,1,1,1,0.980034959187614,1,1,0.990668536195034,0.997019367438576,1,1,0.99929453254006,0.997823718856714,0.999261174631314,0.999274047091252,0.998521802591765,1,1,0.997122296192006,1,1,1,1,1,1,1,0.983010346588868,0.999243284038434,1,1,0.996199150062745,0.995558823351651,1,1,1,1,0.994832006747614,0.999245567602908,0.996305861034433,0.9970238029234,1,0.998462720074924,1,0.995578460287403,0.968199925276713,1,0.997675316499162,1,1,1,1,0.997724684196269,0.920843752421804,0.998532647778906,0.999281350967186,1,1,1,1,1,1,1,1,0.999274047091252,1,1,1,1,1,1,0.977735091469519,0.886584846165455,1,0.994134846772434,1,0.998558038182857,0.983458046364272,1,1,1,1,0.979704766024657,0.999257884869956,0.999246704224545,0.988958071583385,0.996375486443503,0.995545634871205,0.969364830681562,0.981089202394336,0.997814205036652,1,0.990521113087297,0.992486745563768,0.992277876713668,0.918532840820708,0.997187054905904,1,0.998612074279085,0,0.993911663346989,0.996311311663996,1,0.998472115226808,1,0.940421747719509,0.994943990719371,1,0.985783040065225,0.917119333413115,0.999252336344073,0.960190250897745,0.989637026034783,0.98772959664959,0.737731514584147,0.980345777933162,0.921875386050223,0.958782277730795,0.994892341648161,0.871646976429986,0.998485994589724,1,0.999261174631314,0.99923983265335,0.994244556516936,1,0.948908184458331,0.947351042131813,1,1,1,0.999293535764877,0.989410220419045,0.99641190088124,0.998658617773134,1,0.999280316567447,0.998610145263016,0.990309126572156,0.992673894012538,1,0.991830535248279,1,0.999263351649567,0.994194435700002,0.995667849666137,1,0.999287495456387,1,0.99927509957853,0.999301431979014,0.997067442366186,1,0.994824364510736,0.998534797747842,1,0.993485272670404,0.970053065482764,0.695443409827942,1,0.954368227389351,0.972044151027466
