intvar4,mainvar1,mainvar3,mainvar4,mainvar5,mainvar6,mainvar7,mainvar8,mainvar9,mainvar10,prob_0,prob_1,class,id,total_local_score,pred,pred_type
0.00273999244142101,0.0155426521164021,-0.0133301020408163,0.00703067932728647,0.0537007076719577,-0.0117342517006803,-0.00594121598639456,-0.0346449329176115,-0.0305424688208617,-0.0150828505291005,0.566514596514597,0.433485403485403,1,68,-0.0322617904383976,0,FP
0.00529211923658352,0.0345895918367347,-0.00437967970521542,0.0144341317082388,0.0260848535525321,0.00797399470899471,0.00974234126984127,0.0150694642857143,0.0163417422524565,-0.0130830432728647,0.176191557458588,0.823808442541412,1,69,0.112065515873016,1,TN
0.00338531557067271,-0.00669993480725624,-0.00358657596371882,0.00647919595616024,-0.0179844699546485,0.0239562991307634,0.0210329289493575,-0.00724334467120181,0.0308420313681028,-0.0199505479969766,0.446269949544165,0.553730050455835,1,70,0.0302308975812547,1,TN
0.00379404100529101,0.0137228080120937,0.00957816704459562,0.00965731292517007,0.0184346872637944,0.00332932067271353,0.00364830782312925,0.00881697656840514,0.00421778533635676,0.0122273252078609,0.122230122818358,0.877769877181642,1,71,0.0874267318594104,1,TN
-0.000168372071050642,-0.0313817828798186,0.0221905158730159,0.00529920634920635,0.0227305224867725,-0.0237849234693878,0.0154938529856387,-0.0286955017006803,0.0141858862433862,0.014202037037037,0.422871930050148,0.577128069949852,1,72,0.0100714408541194,1,TN
0.00705192082388511,-0.0262304223356009,0.0199273913454271,0.00400408068783069,0.0262381557067271,-0.00333644274376417,-0.0171577154195011,0.00639917800453515,0.0163822666288738,0.0349421466364324,0.374634759040127,0.625365240959872,1,73,0.0682205593348451,1,TN
-0.00383821995464853,0.022909731670446,0.00530935846560847,0.0171214314058957,0.0153709703325775,0.00373493291761149,0.0197822666288738,0.00816279667422524,0.0231326284958428,-0.0153631027966742,0.157454711880282,0.842545288119718,1,74,0.0963227938397581,1,TN
0.00254724111866969,0.00848768801965231,0.0044950566893424,0.00737254818594104,0.0101310336356765,0.00292404006046863,0.0093551029856387,0.0034643962585034,0.00808376228269085,0.00596974206349206,0.0367894869215292,0.963210513078471,1,75,0.0628306113000756,1,TN
0.00318281840513983,-0.0164371012849584,-0.000406550453514739,-0.0104971060090703,0.0386889087301587,0.00314857520786092,-0.0402109240362812,0.0207495464852608,0.00946322751322751,0.00536865646258503,0.456098219687149,0.543901780312852,1,76,0.0130500510204082,1,TN
0.00202747543461829,0.0166650406273621,0.0172375255102041,-0.0212878713151927,-0.0423566288737717,-0.0181819614512472,0.0065060865457294,-0.00128683106575964,0.04551945861678,0.0144007917611489,0.447821865492913,0.552178134507088,1,77,0.0192430857898715,1,TN
-0.00474952569916856,0.0175514021164021,-0.0209241175359033,0.0107390873015873,0.0039449433106576,-0.00122526360544218,0.022496406840514,0.0245734892290249,0.0391730149281935,0.0117540287226002,0.266494149912636,0.733505850087364,1,78,0.103333465608466,1,TN
0.00342525699168556,0.0142765806878307,0.00914352135298564,0.011396298185941,0.0215019935752079,0.00136009259259259,0.016637892101285,0.00129537320483749,0.0200750916477702,0.012419615457294,0.0682129798903108,0.93178702010969,1,79,0.11153171579743,1,TN
0.000749464285714285,0.0347728297430083,0.0176276606198035,0.00258488000755858,0.0214058049886621,-0.00202215702947846,-0.00893224111866969,0.00562766156462585,0.0221102484882842,0.019911179138322,0.186239479640495,0.813760520359505,1,80,0.113835330687831,1,TN
0.00145315759637188,0.0124500491307634,0.00482223450491308,0.00742765589569161,0.0205182917611489,0.0023507813681028,0.00961091364323507,0.00319447751322751,0.00826318499622071,0.0081105328798186,0.0698956294846706,0.93010437051533,1,81,0.0782012792894936,1,TN
-0.015294779856387,0.0323793357898715,0.0113225207860922,0.00493020408163265,0.0318408975812547,0.0025032955404384,0.0300039115646259,-0.00462664682539683,-0.00860527777777778,0.0169878476946334,0.268897915153116,0.731102084846884,1,82,0.101441308578987,1,TN
0.00271384542705971,0.0262061186696901,0.0167829563492064,0.0102785402494331,0.019457563303099,0.00668443216175359,0.021319638133031,-0.000781460695389267,0.0109049168556311,0.0131757823129252,0.0941209132906893,0.905879086709311,1,83,0.12674233276644,1,TN
0.00133179799697657,0.0123853013983371,0.00697111111111111,0.00892958427815571,0.0366171560846561,-0.0134403287981859,0.0102426596749811,0.00486858560090703,0.00791025888133031,0.00331403344671202,0.138799648891815,0.861200351108185,1,84,0.0791301596749811,1,TN
0.00189293461829176,0.0273304204459562,0.0119684684429327,0.032131940665155,0.00376328325774754,0.012217451814059,0.00919459089191232,-0.00773405801209373,0.0189230442176871,0.00888935752078609,0.189388568896766,0.810611431103235,1,85,0.118577433862434,1,TN
-0.00464431594860166,0.00523582199546485,-0.0159042715419501,-0.0158001436130008,0.0269183475056689,-0.000793835978835979,0.00233543272864701,0.0089926634542706,0.0457600283446712,0.0151558078231293,0.322027910842794,0.677972089157206,1,86,0.0672555347694633,1,TN
0.00366056311413454,-0.00743437358276644,0.0106314342403628,0.0248368556311413,0.018000141723356,-0.00185907879818594,0.0189847732426304,0.00771017951625095,0.0260177314814815,0.0100477881708239,0.152572050752172,0.847427949247828,1,87,0.110596014739229,1,TN
0.000226050642479214,0.0351374253590325,-0.0484959306500378,0.0345438388133031,-0.00836359410430839,0.00742743102796674,0.00958728552532124,-0.000109185563114134,0.0302963463718821,-0.01194214569161,0.36396720277515,0.63603279722485,1,88,0.0483075217309146,1,TN
-0.0046382955404384,0.033957515117158,0.0479693839758125,-0.0128378278533636,-0.0118141553287982,0.0104693329554044,0.0205849470899471,-0.00866131897203326,0.00238834467120181,-0.0346632549130763,0.442781260310129,0.557218739689871,1,89,0.0427546712018141,1,TN
0.0136820068027211,-0.0111537830687831,0.00593932350718065,0.0394640797430083,0.0112320984504913,-0.00815054988662132,-0.0534314266817838,-0.00533657407407407,0.0231351823507181,-0.000335346749811035,0.474960037018341,0.525039962981659,1,90,0.0150450103930461,1,TN
-0.0102802135298564,-0.0202995332577475,-0.0151879648526077,0.00754786942554799,0.0225682294028723,0.00521165532879819,0.0293882964852608,-0.0200885837112623,0.00724395030234316,-0.00591442932728647,0.49751628047857,0.50248371952143,1,91,0.000189276266061991,0,FP
0.0026878373015873,0.0133559873393802,0.0212056075207861,0.00623086262282691,0.00342770408163265,0.00491584183673469,0.0124340523431595,-0.00248962301587302,0.0419261451247166,-0.015147380952381,0.227186381081023,0.772813618918977,1,92,0.0885470342025699,1,TN
0.00242560279667423,0.00365201247165533,0.00734957010582011,0.0140482842025699,0.0401245408163265,-0.00187243008314437,0.011785022675737,0.0188735128495843,-0.00650778344671202,-0.00402068783068783,0.376030034655372,0.623969965344629,1,93,0.0858576445578231,1,TN
0.00166269557823129,0.00561853835978836,0.014802940287226,0.00777501228269085,0.023012626606198,-0.000941623204837491,0.00899780517762661,0.00461373960695389,0.00815787887377173,0.00814965325018896,0.094762965319758,0.905237034680243,1,94,0.0818492668178382,1,TN
2.48800075585787e-05,0.00346347789115646,0.01555458994709,0.0147912717309146,0.0128625803099017,0.000688458994708995,0.0160958267195767,0.0190219066515495,0.0237158040438398,0.0022339134542706,0.207360714838652,0.792639285161348,1,95,0.108452709750567,1,TN
-0.00475400037792895,-0.0311594123204838,-0.000227321428571429,0.0208562877928949,0.000239837490551776,-0.00704134920634921,0.0124387603930461,0.0169553042328042,0.0227161687452759,0.00486838151927438,0.418057028006008,0.581942971993992,1,96,0.034892656840514,1,TN
0.00205226473922903,-0.0176121749811036,0.00919628590325019,0.0163609854497354,0.0377118868102797,-0.00792262282690854,0.0166520266439909,-0.00717338340891912,0.0216979950869237,0.00844164588057445,0.218136636825957,0.781863363174042,1,97,0.0794049092970521,1,TN
-0.00158871409674981,-0.000624119425547997,0.0197603628117914,0.00555217309145881,0.025978686696901,0.00426789493575208,0.012084552154195,-0.031997940287226,0.0231468990929705,0.00587067743764172,0.269453438673747,0.730546561326253,1,98,0.0624504724111867,1,TN
-0.0181453958805745,0.0342595908919123,-0.00138074074074074,0.0173993046107332,0.012293742441421,0.000809470899470899,-0.0244150944822373,-0.00281573790627362,0.00951389172335601,-0.0583094378306878,0.537686062246279,0.462313937753721,1,99,-0.0307904062736206,0,FP
0.00143968726379441,0.0592682038926682,-0.00348328420256992,0.038085030234316,-0.0160569614512472,0.0129855234315949,0.0157839635298564,0.00213434523809524,-0.0324441071428571,-0.00495675925925926,0.336441976254309,0.663558023745691,1,100,0.0727556415343915,1,TN
0.00271787509448224,-0.000453550642479214,0.00673825113378685,0.0194633087679516,0.0197780026455026,0.00286513888888889,0.0183313813303099,0.00734374716553288,0.0116340844671202,0.00893956821617536,0.0888040878451836,0.911195912154816,1,101,0.0973578070672714,1,TN
0.00321296390778534,-0.0228109334845049,0.00585188397581255,0.0325545606575964,0.00750525699168556,0.00237334750566893,0.020218985260771,0.0143599036281179,0.0187106207482993,0.0108125538548753,0.218616397288843,0.781383602711158,1,102,0.0927891430461073,1,TN
-5.08975812547226e-06,-0.0120400085034014,0.0123822808012094,0.00918306972789116,0.0499524452003024,-0.00526222505668934,0.019376376606198,0.00920340797430083,-0.0698037547241118,-0.00696643990929705,0.452896825396826,0.547103174603174,1,103,0.00602006235827668,1,TN
-0.0314365098261527,0.0243276029856387,0.00748342214663643,0.00500755007558579,0.0280842431972789,0.00256276738473167,0.0101657955404384,0.00451118291761149,0.0335100047241119,-0.00942124244142101,0.220741717028846,0.779258282971154,1,104,0.0747948167044596,1,TN
-0.00274501511715797,0.000985873015873016,-0.0070154015495087,0.00637781840513983,-0.0158624943310658,0.0066028656462585,-0.0079840693499622,0.0550348800075586,-0.0133076729024943,-0.0100680583900227,0.54449693846086,0.455503061539139,1,105,0.0120187254346183,0,FP
-0.0001093679138322,0.014950746409675,0.00318445956160242,0.0115879053287982,0.0313372779667423,-0.00477247260015117,-0.00245863189720333,0.0114480848450491,0.0326821570294785,0.0102933106575964,0.113361041304207,0.886638958695792,1,106,0.108143469387755,1,TN
0.0033449858276644,0.0207415835222978,-0.000375558390022676,-0.00162205120937264,0.0333733975812547,0.00458873771730915,-0.00400440570672714,-0.00169429610733182,0.0242103958805745,0.025960268329554,0.211929882044561,0.788070117955439,1,107,0.1045230574452,1,TN
-0.00728854969765684,-0.0246471126228269,-0.00282823696145125,0.0126316156462585,0.0555895398715042,-0.00143635676492819,-0.000116787603930461,0.00835451814058957,0.0261578221844293,-0.000803590325018897,0.385054371656582,0.614945628343419,1,108,0.065612861866969,1,TN
-0.00042312925170068,0.0324843131141345,0.0388323138699924,-0.0196209410430839,0.015870518707483,0.00944888983371126,0.000242260959939531,-0.00917781273620559,-0.00777636526832955,0.0170748818972033,0.404287672126868,0.595712327873133,1,109,0.0769549300831444,1,TN
