local_scores,group
-0.377531860103447,False
-0.111096597692621,False
-0.87741118010387,False
-0.149600247794854,False
-0.0705793820799822,False
-0.0362794619283331,False
-0.071994309702617,False
-0.0568059224076777,False
-0.00806383070708521,False
-0.33692473591909,False
-0.0214148955953657,False
-0.266131025511406,False
-0.0424401085105861,False
0.0257816406616072,False
-0.0535736201376063,False
-0.168968218918939,False
-0.0274102451226093,False
-0.0277428437267037,False
-0.152517142992457,False
-0.0238644606242719,False
-0.189903790723895,False
-0.106515861187906,False
-0.0289440971841572,False
-0.582317437048091,False
-0.112983087201253,False
-0.0275224670423161,False
-0.107160075946003,False
-0.0476214845767756,False
-0.249872721408068,False
-0.167165562338551,False
-0.0859113962663228,False
